titulo,subtitulo,autor,texto,url,fecha,categoria
El Supremo de Estados Unidos duda sobre la validez de la inhabilitación contra Trump,"«¿Por qué un solo estado debería decidir quién puede ser presidente?», preguntó una de las magistradas demócratas",Autor no encontrado,"El  Tribunal Supremo de Estados Unidos  debe decidir si  Donald Trump  puede ser candidato a la Casa Blanca. La cuestión llegó el jueves al máximo tribunal después de que el estado de Colorado descalificase al expresidente por su papel en el asalto al Capitolio del 2021. Ahora, los nueve jueces del Supremo se pronunciarán sobre si una sección de la decimocuarta enmienda que veta a aquellos que hayan participado en una insurrección de ocupar cargos aplica al candidato favorito de los republicanos.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/08/supremo-estados-unidos-duda-sobre-validez-inhabilitacion-contra-trump/00031707427263330148796.htm,09 Feb 2024,Donald Trump
La Policía de Suiza mata a un hombre armado con un hacha que tomó 15 rehenes en un tren en Vaud,Las autoridades afirman que el sospechoso sería un solicitante de asilo iraní y dicen desconocer por ahora los motivos del suceso,Autor no encontrado,"La Policía de  Suiza  mató a última hora del jueves a un  solicitante de asilo iraní armado con un hacha y un cuchillo  que mantuvo secuestradas a 15 personas en el interior de un tren entre las ciudades de Baulmes e Yverdon-les-Baines, según han confirmado este viernes las autoridades, que han destacado que todos los rehenes fueron liberados «sanos y salvos».",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/09/policia-suiza-mata-hombre-armado-hacha-tomo-15-rehenes-tren-vaud/00031707466005976241948.htm,09 Feb 2024,Suiza
Los 33 mineros rescatados en el 2010 despiden a Piñera: «Siempre creyó que estábamos vivos»,"Cuatro representantes del grupo hicieron guardia durante unos minutos, entre aplausos, junto al féretro del expresidente",Autor no encontrado,"Cuatro de los  33 mineros rescatados  en 2010 tras pasar  más de dos meses encerrados en las profundidades  de la mina San José, al note del país, acudieron este jueves como representantes del grupo a despedir al exmandatario chileno Sebastián Piñera, que lideró la operación de salvamento y falleció el martes en un accidente de helicóptero.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/09/33-mineros-rescatados-2010-despiden-pinera-siempre-creyo-estabamos-vivos/00031707489107111244293.htm,09 Feb 2024,Chile
PNV y EH Bildu empatarían a 27 escaños en elecciones vascas y los once escaños socialistas serían claves,"Sumar lograría dos parlamentarios y Podemos solo uno, mientras el PP se mantendría con seis escaños y Vox revalidaría su única representante, según la encuesta del Estudio del Gabinete de Prospección Sociológica , el CIS vasco",Autor no encontrado,"El  PNV y EH Bildu empatarían a 27 escaños  en el Parlamento Vasco en las próximas elecciones autonómicas vascas, mientras que el PSE-EE conseguiría once parlamentarios y sería clave para la gobernabilidad en esta comunidad. Según la previsión de voto para los próximos comicios autonómicos realizada por el último Estudio del Gabinete de Prospección Sociológica del Gobierno Vasco,  en los próximos comicios los jeltzales pierden cuatro representantes , mientras la formación soberanista aumenta seis. El PNV sería la fuerza más votada en Vizcaya, aunque con un asiento menos, mientras que EH Bildu, que vencería en Guipúzcoa y Álava, también incrementaría en dos su representación con territorio vizcaíno.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/09/pnv-eh-bildu-empatarian-27-escanos-elecciones-vascas-once-escanos-socialistas-serian-claves/00031707478966268728648.htm,09 Feb 2024,Elecciones vascas
"El diccionario para hablar el idioma de la Generación Z: ¿sabes qué significa «servir», PEC o «cringe»?",Te explicamos el significado de las palabras más usadas por los jóvenes y cómo usarlas correctamente,Paula Avendaño,"¿Dónde empieza y dónde acaba una generación? No hay una verdad absoluta al respecto de los años, pero sí de los momentos. La  Generación Z  ha crecido cuando internet ya era accesible para todos y comenzaba a popularizarse,  y eso ha marcado su vida, su forma de relacionarse,  y hasta su lenguaje. Cada generación ha ido dejando  una huella lingüística  a su paso. Los nacidos entre 1996 y el 2010 han desarrollado una manera de comunicarse,  especialmente influida por las  redes sociales .  Y ese lenguaje ha traspasado ya las plataformas y está en todos lados. Es posible que, si tienes hijos, lleven tiempo diciendo «cringe» o «PEC», o veas a jóvenes en programas de televisión hablando de «servir» o haciendo referencia a un «Imperio Romano» que, en realidad, no tiene mucho que ver con el de verdad.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/08/diccionario-generacion-z/00031707407344046479421.htm,09 Feb 2024,Categoría no encontrada
Interior retira la escolta a Iñaki Urdangarin,La firma de su divorcio de la infanta Cristina ha acelerado el final de este dispositivo de seguridad,Autor no encontrado,"Iñaki Urdangarin  ha perdido los escoltas de los que disponía por su matrimonio con la  infanta Cristina , una unión que quedó disuelta a finales del 2023 después de que  ambos firmaran de mutuo acuerdo su divorcio . Según publica el portal  Vanitatis , el  ministerio del Interior  empezó la retirada de este dispositivo hace unos días y ha dado por  concluida la protección este viernes .",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/09/interior-retira-escolta-inaki-urdangarin/00031707487736989387905.htm,09 Feb 2024,Ministerio del Interior
Los republicanos piden la inhabilitación de Biden,"Exigen que se aplique la 25.ª enmienda de la Constitución, que permite apartar al presidente de sus funciones en caso de considerarlo incapaz",Autor no encontrado,"Varios  legisladores republicanos  están urgiendo a los miembros del gabinete del presidente de Estados Unidos,  Joe Biden , a que invoquen una enmienda de la Constitución para  inhabilitarle del cargo , después de que un informe de un fiscal pusiera en cuestión la  mala memoria  del mandatario.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/09/republicanos-piden-inhabilitacion-biden/00031707500820073758407.htm,09 Feb 2024,Kamala Harris
El hijo de 15 años confiesa el crimen de su madre en Castro-Urdiales y denuncia que los maltrataban: «Cogí un cuchillo y le corté el cuello»,"El chico declaró en Fiscalía que la mujer le estaba pegando, que esa situación era habitual y que su hermano intentó ayudarle.",Xurxo Melchor,"«Cogí un cuchillo y le corté el cuello» . Con esa declaración tan franca como terrorífica, el hijo de 15 años detenido en Castro-Urdiales ( Cantabria ) por el brutal asesinato de su madre adoptiva,  Silvia López Gayubas, de 48 años , confesó el crimen ante la Fiscalía de Menores de  Santander , que después solicitó su internamiento durante seis meses en régimen cerrado en un centro, petición que aceptó el juzgado.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/09/hijo-15-anos-confiesa-crimen-madre-castro-urdiales-cogi-cuchillo-corte-cuello/00031707492970126273338.htm,09 Feb 2024,Guardia Civil
Un amputado logra sentir calor a través de su mano protésica,"Gracias a un sensor, consiguió diferenciar botellas de agua visualmente idénticas que estaban a diferentes temperaturas",Autor no encontrado,Prótesis que puedan sentir la temperatura de un objeto o del cuerpo de una persona. Este es el objetivo de un dispositivo probado por  un hombre de 57 años con una mano amputada  para ayudarle a mejorar la destreza y la sensación de conexión humana.,https://www.lavozdeasturias.es/noticia/actualidad/2024/02/10/amputado-logra-sentir-calor-gracias-sensor-mano-protesicatitular-2-col-cuerpo-20-noticias-secundarias/0003_202402G10P25992.htm,09 Feb 2024,Suiza
"María de Valdés, sexta en la prueba de 5.000 metros del Mundial de aguas abiertas","La holandesa Sharon van Rouwendaal se impuso en la prueba, después de imponerse también en la de 10 kilómetros, donde la nadadora del CN Liceo quedó segunda",Autor no encontrado,"La holandesa  Sharon van Rouwendaal , que ya se impuso en la prueba de los 10.000 metros, también ganó la de 5.000, por delante de la australiana Chelsea Gubecka y de la brasileña Ana Marcela Cunha, en las aguas abiertas de los  campeonatos del mundo de natación de Doha . La nadadora del equipo gallego CM Liceo, María de Valdés, que había logrado la plata en la prueba plata mundialista en los diez el pasado sábado,  no pudo superar el sexto puesto.  Candela Sánchez decimoséptima.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/07/maria-valdes-sexta-prueba-5000-metros-mundial-aguas-abiertas/00031707296779514162178.htm,07 Feb 2024,Natación
"La Cámara de Diputados de Argentina rechaza la «ley ómnibus», medida estrella de Javier Milei","Las propuestas de privatizaciones, la reforma de la ley de sostenimiento de la deuda y el endurecimiento de penas contra manifestantes no han pasado el visto bueno del congreso, donde el partido oficialista se encuentra en minoría. «Para sacar una mala ley, prefiero que no salga», dice el presidente",Autor no encontrado,,https://www.lavozdeasturias.es/noticia/actualidad/2024/02/07/camara-diputados-argentina-rechaza-ley-omnibus-medida-estrella-javier-milei/00031707286383078413731.htm,07 Feb 2024,Javier Milei
Tres muertos en el derrumbe de un edificio en Badalona,Los equipos de emergencia llevaban toda la noche buscando a tres personas que vivían en el inmueble de cinco plantas que se vino ayer abajo,Autor no encontrado,"Los servicios de emergencias han localizado los  cuerpos sin vida de tres vecinos  del edificio de planta baja y cinco pisos, con 20 viviendas, cuyo interior se derrumbó ayer en  Badalona  (Barcelona).",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/07/tres-muertos-derrumbe-edificio-badalona/00031707288175957968900.htm,07 Feb 2024,Categoría no encontrada
Detenido en un club de alterne un hombre sospechoso de matar a navajazos a su pareja en Alicante,El agresor cuenta con antecedentes por violencia machista,Autor no encontrado,"El presunto autor del  asesinato machista  de su pareja, una mujer de 44 años, en un domicilio de Alicante, ha sido detenido esta medianoche en un  club de alterne del municipio alicantino de Cox . La autopsia del cadáver de la víctima se practicará este miércoles para determinar  «cómo se produjo la muerte» , han explicado las mismas fuentes, que han confirmado que  el arrestado, de 52 años , es de nacionalidad española, al igual que la asesinada. Las fuentes consultadas no han facilitado por el momento más datos sobre las circunstancias de la detención.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/07/detenido-club-alterne-hombre-sospechoso-matar-navajazos-pareja-alicante/00031707301008101186138.htm,07 Feb 2024,Violencia machista
Un hombre mata presuntamente a un indigente en Valencia a pedradas y deja en estado crítico a otro,El suceso se ha producido de madrugada en el cauce del rio Turia,Autor no encontrado,"Un  hombre presuntamente ha matado a un indigente a pedradas  en el viejo cauce del río Turia de Valencia y  ha dejado en estado crítico a otro , según ha confirmado este miércoles la Policía Nacional. El presunto autor del crimen se ha entregado en dependencias policiales, en concreto en la Comisaría de Ciutat de Vella de Policía Local, donde habría confesado los hechos, según han informado a Europa Press fuentes policiales.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/07/indigente-mata-dos-pedradas-entrega-policia-valencia/00031707303327422668458.htm,07 Feb 2024,Valencia
Podemos denuncia ante la policía un allanamiento de sus despachos en el Congreso,Fuentes del partido morado explican que las pertenencias de sus parlamentarios han sido sacadas de sus espacios personales de trabajo que compartían con Sumar al principio de la legislatura y depositadas en una zona de paso de la Cámara,Autor no encontrado,"Podemos ha denunciado este miércoles ante la policía e l allanamiento de los despachos de sus diputados y personal en el Congreso , los que les asignaron a principio de legislatura cuando  formaban parte de Sumar . Fuentes cercanas a la dirección del partido explican que han forzado las cerraduras de estas salas y que las pertenencias de sus parlamentarios (documentos de trabajo, dispositivos informáticos, objetos personales, entre otros.) han sido sacadas de sus espacios personales de trabajo y  depositadas en una zona de paso de la Cámara .",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/07/podemos-denuncia-ante-policia-allanamiento-despachos-congreso/00031707305245147156102.htm,07 Feb 2024,Categoría no encontrada
